0, 0
0.386, 0
0.721333, 0
0.997333, 0
1.52, 0
5.19, 0
9.54667, 0
19.1133, 0
30.1, 0

2.38442e-007, 0
0.352442, 0.159344
0.711724, 0.117659
0.992307, 0.100178
1.51784, 0.0810165
5.18981, 0.044038
9.54661, 0.0326083
19.1133, 0.0228594
30.1, 0.0181531

1.42881e-006, 1.84535e-008
0.190864, 0.29115
0.663939, 0.232183
0.967225, 0.199346
1.50702, 0.161802
5.18889, 0.0880728
9.54634, 0.0652162
19.1133, 0.0457188
30.1, 0.0363061

4.044e-006, 9.57194e-008
-0.143971, 0.326416
0.558899, 0.336901
0.912045, 0.295435
1.48323, 0.241893
5.18685, 0.132098
9.54573, 0.097823
19.1131, 0.0685781
30.0999, 0.0544592

8.54767e-006, 2.9302e-007
-0.620354, 0.193252
0.376494, 0.419689
0.816417, 0.385091
1.4421, 0.320575
5.18332, 0.176105
9.54468, 0.130428
19.1128, 0.0914372
30.0998, 0.0726122

1.54097e-005, 6.97335e-007
-1.21567, -0.115385
0.0957171, 0.457131
0.669242, 0.463079
1.37914, 0.396855
5.17794, 0.22008
9.54308, 0.163028
19.1124, 0.114296
30.0996, 0.0907651

2.50786e-005, 1.4602e-006
-1.92325, -0.598861
-0.292824, 0.404355
0.458104, 0.520808
1.28971, 0.469389
5.17033, 0.264007
9.54082, 0.195624
19.1119, 0.137154
30.0994, 0.108918

3.79276e-005, 2.72722e-006
-2.74072, -1.25644
-0.765597, 0.228868
0.169275, 0.542669
1.1688, 0.536363
5.16012, 0.307868
9.53779, 0.228211
19.1111, 0.160012
30.0991, 0.127071

5.43388e-005, 4.62077e-006
-3.66711, -2.08768
-1.3076, -0.0738143
-0.206458, 0.499117
1.01092, 0.595254
5.14694, 0.351641
9.53388, 0.260788
19.1101, 0.182868
30.0987, 0.145223

7.4651e-005, 7.26149e-006
-4.70191, -3.09228
-1.91301, -0.503364
-0.655991, 0.358483
0.809812, 0.642374
5.13041, 0.395299
9.52897, 0.293351
19.1089, 0.205724
30.0982, 0.163375

9.9206e-005, 1.0704e-005
-5.84486, -4.27008
-2.57935, -1.05913
-1.16362, 0.112187
0.558144, 0.671906
5.11015, 0.438814
9.52297, 0.325898
19.1074, 0.228578
30.0976, 0.181527

0.000128376, 1.49847e-005
-7.0958, -5.62096
-3.30544, -1.74062
-1.72207, -0.240473
0.247541, 0.673766
5.08579, 0.482153
9.51574, 0.358424
19.1056, 0.25143
30.0969, 0.199679

0.000162549, 2.01427e-005
-8.45466, -7.14485
-4.09064, -2.54751
-2.32806, -0.699039
-0.12869, 0.629732
5.05695, 0.52528
9.5072, 0.390925
19.1035, 0.27428
30.096, 0.21783

0.000202117, 2.62233e-005
-9.92135, -8.8417
-4.93459, -3.47957
-2.97997, -1.26302
-0.565696, 0.516091
5.02323, 0.568156
9.49722, 0.423397
19.101, 0.297128
30.095, 0.235981

0.000247478, 3.3272e-005
-11.4958, -10.7115
-5.83706, -4.53663
-3.67692, -1.93206
-1.05088, 0.321354
4.98426, 0.610735
9.48569, 0.455835
19.0982, 0.319972
30.0939, 0.254131

0.000299037, 4.13361e-005
-13.1781, -12.7541
-6.79791, -5.71859
-4.4184, -2.70587
-1.57632, 0.0431027
4.93964, 0.65297
9.47251, 0.488233
19.0949, 0.342814
30.0926, 0.27228

0.000357204, 5.04667e-005
-14.9681, -14.9697
-7.81704, -7.02536
-5.20409, -3.58426
-2.13801, -0.318774
4.88897, 0.694808
9.45756, 0.520587
19.0912, 0.365651
30.0911, 0.290429

0.0004224, 6.07201e-005
-16.8658, -17.358
-8.89438, -8.45689
-6.03378, -4.56709
-2.73382, -0.763959
4.83183, 0.736191
9.44072, 0.552889
19.087, 0.388483
30.0894, 0.308576

0.000495051, 7.21577e-005
-18.8713, -19.9193
-10.0299, -10.0131
-6.90734, -5.65426
-3.36257, -1.29212
4.76783, 0.777057
9.4219, 0.585133
19.0823, 0.411311
30.0875, 0.326723

0.000575595, 8.4847e-005
-20.9844, -22.6533
-11.2235, -11.694
-7.82466, -6.84569
-4.02352, -1.90298
4.69654, 0.817335
9.40097, 0.617312
19.0771, 0.434133
30.0854, 0.344869

0.000664478, 9.88616e-005
-23.2053, -25.5602
-12.4753, -13.4996
-8.78568, -8.14131
-4.71623, -2.59632
4.61752, 0.856952
9.37782, 0.649419
19.0713, 0.456949
30.0831, 0.363013

0.00076216, 0.000114283
-25.5339, -28.6399
-13.7851, -15.4298
-9.79035, -9.54108
-5.4404, -3.37198
4.53032, 0.895823
9.35234, 0.681447
19.065, 0.479759
30.0805, 0.381156

0.000869112, 0.000131199
-27.9701, -31.8924
-15.153, -17.4845
-10.8386, -11.045
-6.19581, -4.22983
4.4345, 0.933859
9.32442, 0.713386
19.0581, 0.50256
30.0777, 0.399297

0.000985825, 0.000149709
-30.5141, -35.3177
-16.5789, -19.6639
-11.9305, -12.6529
-6.98232, -5.16976
