0.309017, -0.951057
0.618034, -1.90211

0.294793, -0.955561
0.603584, -1.90669

0.254406, -0.967098
0.559906, -1.91929

0.194478, -0.980907
0.486574, -1.9373

0.124855, -0.992175
0.384268, -1.95794

0.056044, -0.998428
0.255792, -1.97828

-0.00381291, -0.999993
0.10668, -1.99387

-0.0512869, -0.998684
-0.0542183, -1.99868

-0.0885029, -0.996076
-0.214628, -1.98809

-0.121192, -0.992629
-0.360924, -1.96347

-0.154419, -0.988005
-0.481886, -1.93287

-0.189551, -0.981871
-0.570687, -1.90639

-0.224215, -0.97454
-0.624029, -1.89114

-0.253562, -0.967319
-0.640741, -1.88932

-0.271386, -0.962471
-0.621413, -1.89921

-0.271315, -0.962491
-0.568638, -1.91727

-0.24843, -0.96865
-0.486783, -1.93983

-0.201007, -0.97959
-0.381064, -1.96325

-0.13184, -0.991271
-0.256783, -1.98343

-0.0486553, -0.998816
-0.119236, -1.99632

0.03724, -0.999306
0.0259088, -1.99924

0.11425, -0.993452
0.172197, -1.99177

0.174001, -0.984746
0.312163, -1.97516

0.213149, -0.97702
0.437414, -1.95155

0.23312, -0.972448
0.539328, -1.92441

0.238326, -0.971185
0.610538, -1.89933

0.23379, -0.972287
0.646295, -1.88324

0.223492, -0.974706
0.644548, -1.88174

0.20983, -0.977738
0.605054, -1.89632

0.193396, -0.981121
0.528975, -1.92313

0.172426, -0.985023
0.419744, -1.95396

0.142638, -0.989775
0.284417, -1.97967

0.0989317, -0.995094
0.13351, -1.9945

0.0386872, -0.999251
-0.0213538, -1.99745

-0.0357134, -0.999362
-0.169933, -1.99031

-0.116597, -0.993179
-0.304383, -1.97539

-0.192856, -0.981227
-0.419242, -1.95526

-0.253297, -0.967388
-0.511028, -1.93361

-0.289896, -0.957058
-0.577441, -1.91483

-0.29929, -0.954162
-0.61636, -1.90256

-0.282704, -0.959207
-0.625309, -1.89869

-0.245265, -0.969456
-0.601828, -1.90373

-0.194818, -0.980839
-0.544506, -1.91771

-0.140029, -0.990147
-0.453811, -1.93964

-0.0882525, -0.996098
-0.332451, -1.96582

-0.0435536, -0.999051
-0.186, -1.98885

-0.00512712, -0.999987
-0.0240243, -1.99981

0.0323029, -0.999478
0.140071, -1.99365

0.0747411, -0.997203
0.292245, -1.97326

0.124509, -0.992218
0.421658, -1.94705

0.178879, -0.983871
0.521678, -1.92328

0.231294, -0.972884
0.588855, -1.90677

0.273301, -0.961929
0.62209, -1.89913

0.296624, -0.954994
0.622291, -1.90048

0.29519, -0.955439
0.591724, -1.91046

0.266532, -0.963826
0.532949, -1.92768

0.212591, -0.977141
0.448198, -1.94899

0.140041, -0.990146
0.339654, -1.97002

0.0593719, -0.998236
0.210379, -1.98677

-0.0179435, -0.999839
0.0652171, -1.99638

-0.0829606, -0.996553
-0.0886984, -1.99654

-0.131648, -0.991296
-0.241799, -1.98521

-0.165263, -0.98625
-0.382704, -1.96232

-0.188444, -0.982084
-0.500323, -1.93221

-0.205926, -0.978567
-0.586479, -1.90333

-0.220241, -0.975445
-0.636791, -1.88456

-0.231445, -0.972848
-0.649566, -1.88124

-0.237685, -0.971342
-0.624647, -1.89344

-0.235498, -0.971875
-0.56345, -1.91657

-0.220137, -0.975469
-0.469851, -1.94379

-0.186848, -0.982389
-0.350512, -1.9689

-0.133129, -0.991099
-0.21385, -1.98784

-0.0607931, -0.99815
-0.0684537, -1.99812

0.023251, -0.99973
0.0778723, -1.99824

0.10816, -0.994134
0.218341, -1.98805

0.182258, -0.983251
0.347046, -1.96958

0.236586, -0.971611
0.458614, -1.94665

0.266869, -0.963733
0.547781, -1.92347

0.273544, -0.96186
0.609304, -1.90381

0.26065, -0.965433
0.638527, -1.89129

0.234215, -0.972185
0.632312, -1.88953

0.200562, -0.979681
0.589515, -1.90094

0.16502, -0.98629
0.510805, -1.9246

0.130837, -0.991404
0.398761, -1.95484

0.0979089, -0.995195
0.259016, -1.98213

0.0622219, -0.998062
0.101514, -1.99729

0.0179392, -0.999839
-0.0605194, -1.99676

-0.0383687, -0.999264
-0.214124, -1.9837

-0.104911, -0.994482
-0.349386, -1.96414

-0.174816, -0.984601
-0.459839, -1.94312

-0.238128, -0.971234
-0.541896, -1.92398

-0.284666, -0.958627
-0.594283, -1.90949

-0.306799, -0.951774
-0.617176, -1.90239

